Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-001121,2017-10-02,2017-10-08,Standard Class,C-9389,Customer 1121,Corporate,United States,Chicago,Ohio,70603,South,P-98238,Furniture,Tables,Product 1121,978.09,5,0.08,143.96
ORD-001122,2019-11-30,2019-12-02,Second Class,C-7339,Customer 1122,Corporate,United States,New York,New York,75097,South,P-74085,Technology,Accessories,Product 1122,310.56,2,0.04,39.72
ORD-001123,2018-03-30,2018-03-31,Second Class,C-3399,Customer 1123,Consumer,United States,Chicago,Texas,95977,West,P-16856,Furniture,Tables,Product 1123,365.19,5,0.18,34.44
ORD-001124,2017-01-19,2017-01-27,Standard Class,C-5964,Customer 1124,Home Office,United States,Houston,Illinois,14656,East,P-47265,Office Supplies,Storage,Product 1124,474.63,4,0.14,71.57
ORD-001125,2019-03-29,2019-04-04,Second Class,C-6845,Customer 1125,Home Office,United States,Miami,California,30977,East,P-75386,Furniture,Tables,Product 1125,105.8,1,0.2,17.13
ORD-001126,2019-07-23,2019-07-24,Same Day,C-8166,Customer 1126,Consumer,United States,Columbus,Texas,14431,South,P-94003,Furniture,Chairs,Product 1126,439.26,4,0.12,73.92
ORD-001127,2017-12-13,2017-12-16,Standard Class,C-6683,Customer 1127,Corporate,United States,Chicago,California,69662,East,P-15672,Office Supplies,Art,Product 1127,249.75,1,0.07,29.39
ORD-001128,2018-06-12,2018-06-20,Second Class,C-8421,Customer 1128,Consumer,United States,Houston,Pennsylvania,16035,South,P-12308,Technology,Accessories,Product 1128,250.07,5,0.1,32.11
ORD-001129,2017-03-22,2017-03-28,Standard Class,C-4866,Customer 1129,Corporate,United States,Philadelphia,Pennsylvania,20799,Central,P-61311,Technology,Copiers,Product 1129,594.72,4,0.02,152.98
ORD-001130,2017-01-20,2017-01-23,Standard Class,C-3634,Customer 1130,Consumer,United States,Houston,California,13811,West,P-25558,Furniture,Chairs,Product 1130,193.88,2,0.19,5.15
ORD-001131,2017-10-27,2017-10-28,Same Day,C-8918,Customer 1131,Home Office,United States,Philadelphia,Florida,35209,Central,P-65667,Technology,Phones,Product 1131,114.72,2,0.2,27.22
ORD-001132,2017-01-23,2017-01-26,Standard Class,C-1555,Customer 1132,Home Office,United States,Houston,Illinois,26518,West,P-61537,Furniture,Tables,Product 1132,114.41,2,0.0,21.99
ORD-001133,2017-12-22,2017-12-28,Same Day,C-1179,Customer 1133,Home Office,United States,Miami,Texas,67562,Central,P-83051,Office Supplies,Paper,Product 1133,495.17,3,0.05,75.57
ORD-001134,2017-05-20,2017-05-23,Same Day,C-6122,Customer 1134,Consumer,United States,Chicago,Texas,80671,East,P-21224,Office Supplies,Binders,Product 1134,513.68,4,0.16,69.2
ORD-001135,2017-04-26,2017-05-04,Second Class,C-8850,Customer 1135,Consumer,United States,Miami,California,99374,South,P-44632,Office Supplies,Binders,Product 1135,323.76,5,0.01,51.45
ORD-001136,2017-08-22,2017-08-23,Same Day,C-6919,Customer 1136,Corporate,United States,Miami,Washington,63203,East,P-41040,Office Supplies,Binders,Product 1136,510.38,3,0.25,83.78
ORD-001137,2019-07-17,2019-07-18,Same Day,C-1728,Customer 1137,Corporate,United States,Chicago,Illinois,44466,West,P-48825,Technology,Phones,Product 1137,155.61,3,0.17,43.51
ORD-001138,2018-05-07,2018-05-13,Second Class,C-7888,Customer 1138,Consumer,United States,Los Angeles,Texas,27497,East,P-61784,Office Supplies,Storage,Product 1138,522.4,4,0.17,23.13
ORD-001139,2018-02-22,2018-03-02,Same Day,C-7162,Customer 1139,Corporate,United States,Los Angeles,Washington,89486,Central,P-67957,Furniture,Chairs,Product 1139,201.81,4,0.06,23.82
ORD-001140,2019-07-22,2019-07-23,Standard Class,C-2141,Customer 1140,Corporate,United States,Los Angeles,Ohio,33601,South,P-12155,Technology,Accessories,Product 1140,394.05,2,0.08,40.0
ORD-001141,2017-12-15,2017-12-17,First Class,C-4889,Customer 1141,Home Office,United States,Seattle,Ohio,93875,South,P-42294,Office Supplies,Storage,Product 1141,230.08,2,0.19,1.32
ORD-001142,2018-11-06,2018-11-10,First Class,C-9349,Customer 1142,Corporate,United States,Houston,Pennsylvania,76632,Central,P-60704,Technology,Machines,Product 1142,436.61,3,0.0,75.61
ORD-001143,2018-12-24,2018-12-27,First Class,C-8476,Customer 1143,Consumer,United States,New York,Florida,80343,West,P-84261,Office Supplies,Art,Product 1143,305.63,4,0.17,-7.79
ORD-001144,2017-06-25,2017-06-29,Standard Class,C-5224,Customer 1144,Corporate,United States,Los Angeles,Washington,80577,East,P-33197,Office Supplies,Art,Product 1144,252.55,2,0.1,5.29
ORD-001145,2017-12-15,2017-12-22,Standard Class,C-7798,Customer 1145,Corporate,United States,Chicago,Illinois,93732,East,P-55990,Technology,Copiers,Product 1145,135.99,3,0.04,17.63
ORD-001146,2017-04-28,2017-04-29,Same Day,C-6237,Customer 1146,Corporate,United States,Columbus,Illinois,68137,West,P-91453,Furniture,Tables,Product 1146,273.69,4,0.25,-21.11
ORD-001147,2018-10-10,2018-10-18,Second Class,C-2035,Customer 1147,Corporate,United States,Los Angeles,New York,58334,West,P-79054,Technology,Copiers,Product 1147,34.57,1,0.13,8.44
ORD-001148,2017-06-13,2017-06-18,Same Day,C-7355,Customer 1148,Consumer,United States,Seattle,Pennsylvania,45447,Central,P-65151,Office Supplies,Art,Product 1148,525.45,5,0.21,49.24
ORD-001149,2019-02-17,2019-02-24,Same Day,C-1077,Customer 1149,Home Office,United States,Chicago,Illinois,68578,East,P-26225,Technology,Accessories,Product 1149,166.83,1,0.05,12.04
ORD-001150,2018-05-16,2018-05-24,Second Class,C-7613,Customer 1150,Consumer,United States,Houston,Ohio,98918,East,P-79013,Office Supplies,Paper,Product 1150,369.26,4,0.21,81.56
ORD-001151,2018-10-01,2018-10-03,First Class,C-2585,Customer 1151,Corporate,United States,Miami,Pennsylvania,77300,West,P-74206,Office Supplies,Paper,Product 1151,843.23,5,0.16,36.67
ORD-001152,2017-04-15,2017-04-23,Second Class,C-9069,Customer 1152,Consumer,United States,Philadelphia,Washington,36012,East,P-69420,Office Supplies,Art,Product 1152,172.23,3,0.09,19.31
ORD-001153,2017-03-09,2017-03-16,Standard Class,C-1059,Customer 1153,Corporate,United States,Philadelphia,Pennsylvania,16281,East,P-16054,Furniture,Chairs,Product 1153,851.66,4,0.0,209.42
ORD-001154,2018-10-24,2018-10-27,First Class,C-7171,Customer 1154,Home Office,United States,Columbus,Pennsylvania,60189,West,P-57021,Furniture,Chairs,Product 1154,684.71,4,0.24,-75.48
ORD-001155,2019-11-06,2019-11-11,First Class,C-2309,Customer 1155,Consumer,United States,Miami,New York,53426,West,P-98807,Technology,Copiers,Product 1155,71.04,1,0.05,14.57
ORD-001156,2018-04-01,2018-04-09,Standard Class,C-5588,Customer 1156,Home Office,United States,Houston,Pennsylvania,70394,South,P-15325,Office Supplies,Paper,Product 1156,532.04,5,0.29,24.89
ORD-001157,2019-11-16,2019-11-23,Second Class,C-4575,Customer 1157,Consumer,United States,Seattle,Texas,90902,West,P-75026,Office Supplies,Art,Product 1157,425.54,3,0.11,124.03
ORD-001158,2017-02-05,2017-02-12,First Class,C-8394,Customer 1158,Consumer,United States,Columbus,California,96054,Central,P-83910,Office Supplies,Binders,Product 1158,68.74,3,0.13,10.97
ORD-001159,2018-05-28,2018-06-01,Same Day,C-6576,Customer 1159,Home Office,United States,Chicago,Illinois,84551,Central,P-47078,Technology,Machines,Product 1159,221.32,4,0.1,42.45
ORD-001160,2017-05-03,2017-05-04,First Class,C-7255,Customer 1160,Corporate,United States,Los Angeles,Florida,82778,Central,P-43172,Furniture,Chairs,Product 1160,117.4,2,0.07,10.51
ORD-001161,2018-04-19,2018-04-27,First Class,C-5718,Customer 1161,Home Office,United States,Columbus,Texas,10548,West,P-34228,Office Supplies,Storage,Product 1161,772.01,5,0.17,58.62
ORD-001162,2017-06-24,2017-07-02,First Class,C-3000,Customer 1162,Home Office,United States,Miami,Pennsylvania,53648,West,P-16836,Furniture,Chairs,Product 1162,394.15,4,0.11,55.01
ORD-001163,2018-12-21,2018-12-22,First Class,C-3041,Customer 1163,Home Office,United States,Seattle,Ohio,29694,East,P-70458,Technology,Copiers,Product 1163,227.76,3,0.07,62.68
ORD-001164,2017-12-22,2017-12-29,Second Class,C-1211,Customer 1164,Home Office,United States,Chicago,Florida,61650,South,P-59421,Office Supplies,Art,Product 1164,450.96,2,0.13,-12.46
ORD-001165,2018-02-21,2018-02-25,Standard Class,C-1504,Customer 1165,Consumer,United States,Los Angeles,Florida,32592,East,P-83705,Technology,Copiers,Product 1165,184.82,4,0.14,50.06
ORD-001166,2019-06-14,2019-06-22,Second Class,C-2086,Customer 1166,Corporate,United States,Houston,Illinois,78555,South,P-54031,Technology,Accessories,Product 1166,141.31,1,0.13,21.04
ORD-001167,2017-12-04,2017-12-05,First Class,C-1155,Customer 1167,Consumer,United States,Houston,Texas,72153,East,P-45584,Technology,Copiers,Product 1167,314.29,4,0.22,44.34
ORD-001168,2019-12-11,2019-12-14,Same Day,C-8872,Customer 1168,Consumer,United States,New York,Ohio,73624,Central,P-13552,Office Supplies,Binders,Product 1168,370.8,4,0.08,87.14
ORD-001169,2017-11-10,2017-11-17,Second Class,C-5047,Customer 1169,Home Office,United States,Chicago,Illinois,30624,South,P-82341,Furniture,Furnishings,Product 1169,640.38,5,0.09,58.7
ORD-001170,2017-06-05,2017-06-13,Same Day,C-5114,Customer 1170,Home Office,United States,Columbus,Ohio,36424,Central,P-66578,Technology,Copiers,Product 1170,471.67,5,0.22,19.46
ORD-001171,2017-04-02,2017-04-03,Second Class,C-7481,Customer 1171,Home Office,United States,Miami,Texas,71209,East,P-13506,Furniture,Furnishings,Product 1171,410.81,3,0.17,30.32
ORD-001172,2017-06-22,2017-06-24,Same Day,C-6934,Customer 1172,Home Office,United States,Miami,Washington,88532,South,P-40299,Office Supplies,Art,Product 1172,725.09,5,0.0,103.63
ORD-001173,2019-08-10,2019-08-17,Standard Class,C-2297,Customer 1173,Home Office,United States,New York,Illinois,22175,West,P-10491,Office Supplies,Binders,Product 1173,393.04,5,0.09,106.72
ORD-001174,2019-07-02,2019-07-07,Standard Class,C-1545,Customer 1174,Corporate,United States,New York,New York,21174,Central,P-42252,Technology,Machines,Product 1174,37.31,1,0.17,-2.14
ORD-001175,2017-04-11,2017-04-15,Standard Class,C-5316,Customer 1175,Corporate,United States,New York,Illinois,96916,South,P-16292,Office Supplies,Binders,Product 1175,18.51,5,0.26,-0.99
ORD-001176,2017-06-03,2017-06-05,Standard Class,C-6658,Customer 1176,Home Office,United States,Los Angeles,California,31629,Central,P-12673,Office Supplies,Storage,Product 1176,162.04,3,0.19,27.61
ORD-001177,2017-12-01,2017-12-08,Same Day,C-6509,Customer 1177,Home Office,United States,Seattle,Washington,95916,South,P-22235,Office Supplies,Binders,Product 1177,416.19,5,0.13,60.23
ORD-001178,2017-07-22,2017-07-28,Second Class,C-2588,Customer 1178,Home Office,United States,New York,Washington,27187,East,P-63255,Technology,Copiers,Product 1178,69.76,1,0.02,9.41
ORD-001179,2019-06-28,2019-07-05,Standard Class,C-5941,Customer 1179,Home Office,United States,Columbus,Washington,47336,East,P-53717,Office Supplies,Art,Product 1179,317.19,2,0.0,35.7
ORD-001180,2019-10-12,2019-10-18,Second Class,C-4567,Customer 1180,Corporate,United States,Philadelphia,Washington,62556,South,P-26175,Office Supplies,Binders,Product 1180,289.23,4,0.16,-17.05
ORD-001181,2019-04-18,2019-04-24,Same Day,C-8666,Customer 1181,Corporate,United States,Columbus,Ohio,29665,Central,P-78606,Technology,Accessories,Product 1181,951.72,5,0.27,165.96
ORD-001182,2019-05-11,2019-05-13,Same Day,C-6694,Customer 1182,Corporate,United States,Miami,Pennsylvania,21553,East,P-45300,Office Supplies,Art,Product 1182,433.54,3,0.23,-36.88
ORD-001183,2019-08-12,2019-08-14,Second Class,C-5806,Customer 1183,Corporate,United States,Chicago,Ohio,46447,Central,P-76201,Office Supplies,Storage,Product 1183,297.8,2,0.16,5.01
ORD-001184,2018-04-14,2018-04-20,Standard Class,C-5543,Customer 1184,Corporate,United States,Chicago,Ohio,59968,Central,P-21259,Technology,Machines,Product 1184,685.14,5,0.16,87.76
ORD-001185,2017-01-12,2017-01-14,Same Day,C-9478,Customer 1185,Consumer,United States,Houston,Washington,63551,West,P-90756,Technology,Accessories,Product 1185,61.38,2,0.1,9.34
ORD-001186,2019-09-11,2019-09-12,First Class,C-5398,Customer 1186,Home Office,United States,Chicago,California,40900,East,P-96370,Office Supplies,Paper,Product 1186,337.97,5,0.0,112.25
ORD-001187,2018-01-02,2018-01-10,Standard Class,C-4204,Customer 1187,Consumer,United States,Philadelphia,Texas,28650,Central,P-31893,Furniture,Tables,Product 1187,328.83,4,0.16,66.47
ORD-001188,2018-04-20,2018-04-24,Same Day,C-3077,Customer 1188,Consumer,United States,Chicago,Illinois,70554,Central,P-65205,Office Supplies,Art,Product 1188,115.02,1,0.02,32.21
ORD-001189,2018-06-02,2018-06-10,Second Class,C-5084,Customer 1189,Home Office,United States,Seattle,Illinois,55915,South,P-80006,Office Supplies,Binders,Product 1189,426.61,4,0.19,63.14
ORD-001190,2018-11-19,2018-11-21,First Class,C-9928,Customer 1190,Corporate,United States,New York,New York,95493,South,P-94525,Office Supplies,Storage,Product 1190,357.69,3,0.15,100.78
ORD-001191,2018-11-30,2018-12-03,Same Day,C-3085,Customer 1191,Corporate,United States,Chicago,Texas,27495,South,P-56026,Furniture,Furnishings,Product 1191,258.29,3,0.15,11.27
ORD-001192,2017-12-03,2017-12-11,Standard Class,C-7646,Customer 1192,Home Office,United States,Columbus,California,71142,Central,P-44475,Furniture,Chairs,Product 1192,322.84,3,0.21,25.82
ORD-001193,2017-12-05,2017-12-10,Second Class,C-2694,Customer 1193,Corporate,United States,Houston,Ohio,82357,East,P-36471,Technology,Machines,Product 1193,44.2,1,0.0,8.41
ORD-001194,2018-06-18,2018-06-24,Same Day,C-8730,Customer 1194,Corporate,United States,Philadelphia,Illinois,33788,South,P-25277,Furniture,Bookcases,Product 1194,4.27,1,0.15,0.48
ORD-001195,2018-05-24,2018-05-25,Standard Class,C-1271,Customer 1195,Consumer,United States,New York,New York,63489,West,P-49339,Furniture,Bookcases,Product 1195,125.13,1,0.0,43.49
ORD-001196,2017-09-12,2017-09-19,Second Class,C-7917,Customer 1196,Home Office,United States,Houston,Washington,21761,South,P-20567,Furniture,Furnishings,Product 1196,175.24,1,0.11,54.12
ORD-001197,2019-12-06,2019-12-12,First Class,C-2851,Customer 1197,Corporate,United States,Columbus,California,13643,Central,P-21503,Furniture,Bookcases,Product 1197,574.86,5,0.16,-4.47
ORD-001198,2019-07-13,2019-07-19,First Class,C-1130,Customer 1198,Consumer,United States,Los Angeles,Pennsylvania,97752,Central,P-79471,Office Supplies,Storage,Product 1198,305.35,4,0.13,-0.83
ORD-001199,2018-03-02,2018-03-07,Same Day,C-1904,Customer 1199,Corporate,United States,Miami,Pennsylvania,26508,South,P-81429,Technology,Copiers,Product 1199,816.76,5,0.13,104.76
ORD-001200,2017-11-18,2017-11-20,Same Day,C-3876,Customer 1200,Corporate,United States,Seattle,Ohio,11870,South,P-90968,Technology,Copiers,Product 1200,951.51,5,0.12,130.87
ORD-001201,2019-07-06,2019-07-12,Same Day,C-4040,Customer 1201,Consumer,United States,Miami,Washington,32782,East,P-93604,Office Supplies,Art,Product 1201,178.13,2,0.14,13.73
ORD-001202,2017-07-27,2017-07-30,Same Day,C-2599,Customer 1202,Consumer,United States,Columbus,Ohio,55897,West,P-18317,Office Supplies,Binders,Product 1202,60.28,1,0.16,13.69
ORD-001203,2018-09-04,2018-09-06,Standard Class,C-4149,Customer 1203,Consumer,United States,New York,New York,40252,South,P-54459,Technology,Phones,Product 1203,97.54,2,0.21,-2.48
ORD-001204,2018-06-23,2018-06-24,Standard Class,C-6934,Customer 1204,Corporate,United States,Philadelphia,Washington,23714,Central,P-63120,Office Supplies,Storage,Product 1204,182.02,5,0.14,13.21
ORD-001205,2019-11-15,2019-11-16,First Class,C-2780,Customer 1205,Corporate,United States,Miami,Florida,97322,South,P-44560,Office Supplies,Paper,Product 1205,183.26,1,0.17,-10.88
ORD-001206,2018-04-23,2018-04-25,Second Class,C-2814,Customer 1206,Corporate,United States,Columbus,New York,78192,West,P-57318,Furniture,Chairs,Product 1206,320.78,5,0.09,77.25
ORD-001207,2019-03-27,2019-04-02,Same Day,C-8779,Customer 1207,Consumer,United States,Los Angeles,Washington,19971,East,P-31662,Furniture,Bookcases,Product 1207,476.82,4,0.02,50.65
ORD-001208,2017-10-03,2017-10-05,Second Class,C-4139,Customer 1208,Corporate,United States,Houston,Texas,29364,West,P-14352,Office Supplies,Art,Product 1208,220.64,2,0.05,53.41
ORD-001209,2017-04-19,2017-04-24,Second Class,C-9100,Customer 1209,Consumer,United States,Houston,California,58304,South,P-50207,Furniture,Chairs,Product 1209,64.14,1,0.2,8.37
ORD-001210,2019-03-21,2019-03-24,Same Day,C-7411,Customer 1210,Consumer,United States,Los Angeles,Washington,47206,Central,P-65172,Office Supplies,Art,Product 1210,935.97,5,0.2,-109.39
ORD-001211,2019-02-13,2019-02-17,Standard Class,C-1836,Customer 1211,Home Office,United States,Houston,Illinois,87406,West,P-51354,Furniture,Furnishings,Product 1211,265.69,2,0.07,52.73
ORD-001212,2019-11-05,2019-11-10,Standard Class,C-1198,Customer 1212,Home Office,United States,Chicago,California,54506,East,P-83198,Office Supplies,Binders,Product 1212,120.19,3,0.04,7.18
ORD-001213,2018-12-18,2018-12-24,Second Class,C-1192,Customer 1213,Home Office,United States,Los Angeles,New York,11428,West,P-27953,Technology,Copiers,Product 1213,453.27,4,0.1,138.39
ORD-001214,2017-04-18,2017-04-26,Second Class,C-9234,Customer 1214,Consumer,United States,Philadelphia,Pennsylvania,63801,Central,P-60894,Office Supplies,Storage,Product 1214,231.69,1,0.09,5.53
ORD-001215,2019-08-16,2019-08-23,First Class,C-7692,Customer 1215,Corporate,United States,New York,Texas,91820,South,P-34727,Technology,Accessories,Product 1215,284.29,3,0.0,100.4
ORD-001216,2019-10-14,2019-10-17,Same Day,C-9665,Customer 1216,Home Office,United States,Houston,Ohio,34572,Central,P-96700,Office Supplies,Storage,Product 1216,440.31,3,0.1,78.42
ORD-001217,2018-06-14,2018-06-20,First Class,C-6805,Customer 1217,Home Office,United States,Houston,Texas,17458,East,P-77175,Furniture,Tables,Product 1217,525.29,3,0.13,98.72
ORD-001218,2019-11-24,2019-12-01,Same Day,C-9592,Customer 1218,Corporate,United States,Miami,Illinois,95179,East,P-49915,Technology,Accessories,Product 1218,344.69,3,0.08,85.57
ORD-001219,2017-07-21,2017-07-22,Standard Class,C-2598,Customer 1219,Corporate,United States,Chicago,Illinois,77535,South,P-66768,Furniture,Tables,Product 1219,144.74,2,0.23,9.78
ORD-001220,2017-05-10,2017-05-13,Standard Class,C-2010,Customer 1220,Consumer,United States,Houston,Washington,14931,East,P-96321,Technology,Copiers,Product 1220,242.59,2,0.01,50.18
ORD-001221,2019-10-29,2019-11-04,Standard Class,C-9675,Customer 1221,Home Office,United States,Los Angeles,California,84303,East,P-31055,Technology,Machines,Product 1221,107.44,2,0.0,30.68
ORD-001222,2018-05-13,2018-05-15,Same Day,C-6144,Customer 1222,Consumer,United States,Los Angeles,Washington,53229,West,P-72114,Furniture,Furnishings,Product 1222,371.41,3,0.17,92.14
ORD-001223,2017-08-08,2017-08-14,First Class,C-5850,Customer 1223,Corporate,United States,Columbus,Ohio,26776,East,P-34540,Furniture,Furnishings,Product 1223,82.68,2,0.07,12.47
ORD-001224,2017-08-26,2017-08-28,Standard Class,C-3509,Customer 1224,Corporate,United States,Seattle,Ohio,74630,West,P-38584,Technology,Copiers,Product 1224,552.17,4,0.03,186.63
ORD-001225,2017-11-26,2017-11-30,Second Class,C-1863,Customer 1225,Corporate,United States,Miami,Ohio,88000,Central,P-36213,Office Supplies,Storage,Product 1225,270.93,2,0.0,45.01
ORD-001226,2019-04-28,2019-04-30,Second Class,C-6652,Customer 1226,Consumer,United States,Los Angeles,New York,62485,South,P-88742,Technology,Machines,Product 1226,614.83,4,0.09,189.06
ORD-001227,2017-11-30,2017-12-06,Second Class,C-5350,Customer 1227,Consumer,United States,Los Angeles,Florida,87452,East,P-33476,Technology,Phones,Product 1227,35.95,5,0.29,-0.59
ORD-001228,2017-02-07,2017-02-10,Second Class,C-9845,Customer 1228,Corporate,United States,Los Angeles,Texas,32124,Central,P-98272,Furniture,Furnishings,Product 1228,66.73,1,0.25,12.57
ORD-001229,2018-03-25,2018-03-28,Second Class,C-4554,Customer 1229,Home Office,United States,New York,Pennsylvania,91538,East,P-73277,Office Supplies,Paper,Product 1229,262.79,3,0.1,45.96
ORD-001230,2018-10-08,2018-10-13,Second Class,C-6870,Customer 1230,Consumer,United States,Houston,Ohio,38740,East,P-50629,Technology,Accessories,Product 1230,738.31,4,0.0,211.67
ORD-001231,2018-03-30,2018-04-03,Same Day,C-7071,Customer 1231,Home Office,United States,Chicago,Washington,90204,South,P-72884,Furniture,Furnishings,Product 1231,139.84,2,0.0,18.94
ORD-001232,2018-03-11,2018-03-19,Same Day,C-2133,Customer 1232,Corporate,United States,Miami,Illinois,36446,West,P-38334,Technology,Phones,Product 1232,194.71,2,0.0,41.95
ORD-001233,2018-04-21,2018-04-24,Standard Class,C-1300,Customer 1233,Home Office,United States,Miami,Washington,32087,West,P-97266,Furniture,Furnishings,Product 1233,35.94,1,0.2,8.8
ORD-001234,2017-08-17,2017-08-21,Same Day,C-4580,Customer 1234,Consumer,United States,Miami,Ohio,84177,East,P-71436,Office Supplies,Art,Product 1234,415.18,3,0.21,-18.74
ORD-001235,2018-08-12,2018-08-13,Same Day,C-5618,Customer 1235,Home Office,United States,Columbus,Illinois,57354,South,P-84293,Office Supplies,Storage,Product 1235,608.11,5,0.08,164.96
ORD-001236,2017-11-28,2017-12-04,Standard Class,C-5445,Customer 1236,Consumer,United States,Philadelphia,Pennsylvania,63249,East,P-78019,Technology,Accessories,Product 1236,435.49,5,0.12,129.5
ORD-001237,2019-07-09,2019-07-17,Second Class,C-1098,Customer 1237,Home Office,United States,Houston,Illinois,25597,West,P-71396,Technology,Phones,Product 1237,55.96,1,0.0,7.53
ORD-001238,2017-08-15,2017-08-16,First Class,C-9989,Customer 1238,Corporate,United States,Los Angeles,Florida,29936,Central,P-34427,Furniture,Chairs,Product 1238,218.88,4,0.21,35.07
ORD-001239,2019-09-26,2019-09-28,First Class,C-1980,Customer 1239,Consumer,United States,Columbus,Texas,26845,Central,P-64390,Office Supplies,Paper,Product 1239,173.87,4,0.13,7.54
ORD-001240,2018-07-25,2018-07-30,Second Class,C-7973,Customer 1240,Corporate,United States,Houston,Illinois,60131,Central,P-43450,Technology,Accessories,Product 1240,262.9,3,0.17,30.81
ORD-001241,2018-05-10,2018-05-15,Standard Class,C-6177,Customer 1241,Consumer,United States,New York,Illinois,32583,Central,P-50601,Technology,Phones,Product 1241,67.8,1,0.16,5.26
ORD-001242,2017-05-24,2017-05-30,Same Day,C-2137,Customer 1242,Consumer,United States,Columbus,Pennsylvania,68408,West,P-98618,Technology,Accessories,Product 1242,51.86,1,0.25,-7.13
ORD-001243,2018-01-30,2018-02-06,Standard Class,C-5649,Customer 1243,Consumer,United States,Seattle,Florida,10447,West,P-80786,Technology,Copiers,Product 1243,170.98,1,0.07,52.39
ORD-001244,2018-01-24,2018-01-26,First Class,C-4817,Customer 1244,Corporate,United States,New York,Washington,48732,West,P-24596,Technology,Copiers,Product 1244,111.36,1,0.1,5.49
ORD-001245,2017-10-08,2017-10-09,Second Class,C-1652,Customer 1245,Consumer,United States,Seattle,Texas,80213,Central,P-26719,Office Supplies,Binders,Product 1245,612.92,3,0.07,120.5
ORD-001246,2018-09-01,2018-09-06,Standard Class,C-8008,Customer 1246,Corporate,United States,Chicago,New York,33516,Central,P-39619,Furniture,Furnishings,Product 1246,208.51,3,0.1,40.25
ORD-001247,2018-12-27,2019-01-01,Standard Class,C-6797,Customer 1247,Home Office,United States,Seattle,Illinois,44765,West,P-51982,Technology,Phones,Product 1247,607.14,3,0.15,64.98
ORD-001248,2018-09-10,2018-09-13,Same Day,C-4561,Customer 1248,Home Office,United States,New York,Pennsylvania,16362,South,P-47310,Office Supplies,Storage,Product 1248,460.6,3,0.08,59.45
ORD-001249,2019-07-26,2019-07-27,First Class,C-3163,Customer 1249,Home Office,United States,New York,Pennsylvania,67327,East,P-14166,Technology,Phones,Product 1249,196.14,3,0.1,5.78
ORD-001250,2017-08-11,2017-08-15,Second Class,C-3377,Customer 1250,Consumer,United States,Seattle,Washington,12556,South,P-20823,Office Supplies,Storage,Product 1250,382.34,4,0.07,22.29
ORD-001251,2018-07-16,2018-07-19,First Class,C-9875,Customer 1251,Consumer,United States,Columbus,Illinois,79775,Central,P-68032,Office Supplies,Art,Product 1251,160.08,1,0.0,22.14
ORD-001252,2018-02-05,2018-02-08,First Class,C-2262,Customer 1252,Consumer,United States,Chicago,Illinois,97063,East,P-90562,Furniture,Chairs,Product 1252,10.0,2,0.0,2.33
ORD-001253,2019-05-28,2019-05-29,Second Class,C-8382,Customer 1253,Consumer,United States,Houston,Washington,24110,West,P-68924,Furniture,Chairs,Product 1253,140.27,1,0.17,36.62
ORD-001254,2017-10-23,2017-10-26,Standard Class,C-8515,Customer 1254,Consumer,United States,Chicago,California,88393,South,P-85030,Furniture,Tables,Product 1254,41.43,1,0.0,11.52
ORD-001255,2017-11-15,2017-11-22,Same Day,C-7170,Customer 1255,Corporate,United States,New York,Washington,59083,Central,P-29191,Technology,Copiers,Product 1255,90.17,1,0.0,25.28
ORD-001256,2017-11-04,2017-11-08,Second Class,C-9273,Customer 1256,Home Office,United States,Columbus,Florida,50375,West,P-79211,Furniture,Bookcases,Product 1256,243.78,2,0.13,51.02
ORD-001257,2018-11-08,2018-11-14,Second Class,C-7097,Customer 1257,Consumer,United States,Columbus,Illinois,90973,West,P-56453,Technology,Copiers,Product 1257,63.63,1,0.15,12.41
ORD-001258,2018-02-25,2018-03-04,First Class,C-6741,Customer 1258,Consumer,United States,Miami,Pennsylvania,14523,West,P-49145,Office Supplies,Art,Product 1258,89.06,1,0.12,25.76
ORD-001259,2017-04-09,2017-04-16,First Class,C-2989,Customer 1259,Consumer,United States,Chicago,Ohio,41492,Central,P-46787,Technology,Machines,Product 1259,668.09,5,0.07,77.67
ORD-001260,2019-03-26,2019-04-01,First Class,C-6814,Customer 1260,Consumer,United States,Columbus,Ohio,94248,Central,P-36737,Furniture,Furnishings,Product 1260,611.65,4,0.0,75.97
ORD-001261,2018-04-23,2018-05-01,Standard Class,C-9047,Customer 1261,Consumer,United States,Chicago,Florida,42746,Central,P-18856,Furniture,Chairs,Product 1261,5.0,1,0.0,1.53
ORD-001262,2018-07-21,2018-07-28,First Class,C-5869,Customer 1262,Consumer,United States,Columbus,Pennsylvania,22612,West,P-74299,Furniture,Furnishings,Product 1262,141.62,1,0.18,-6.87
ORD-001263,2018-01-28,2018-02-05,Standard Class,C-9033,Customer 1263,Corporate,United States,Los Angeles,New York,99581,West,P-14051,Office Supplies,Art,Product 1263,230.34,3,0.02,75.77
ORD-001264,2017-07-22,2017-07-25,Second Class,C-7567,Customer 1264,Corporate,United States,Columbus,California,99072,West,P-68364,Office Supplies,Binders,Product 1264,349.6,4,0.06,53.6
ORD-001265,2018-06-24,2018-07-01,Same Day,C-1634,Customer 1265,Corporate,United States,Miami,Florida,60287,West,P-48609,Technology,Accessories,Product 1265,44.81,3,0.14,-0.82
